title,platform,review_date,critic_score,critic_score_text,url,comments,upvotes,img
Grandia II Review,PC,"Wednesday, May 17, 2006 3:08pm",7.5,Good,/reviews/grandia-ii-review/1900-2854480/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sled Storm Review,PS2,"Wednesday, May 17, 2006 3:08pm",7.6,Good,/reviews/sled-storm-review/1900-2854497/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ultima Online: Lord Blackthorn's Revenge Review,PC,"Wednesday, May 17, 2006 3:08pm",6.7,Fair,/reviews/ultima-online-lord-blackthorns-revenge-review/1900-2858324/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mike Tyson Boxing Review,GBA,"Wednesday, May 17, 2006 3:08pm",3.3,Bad,/reviews/mike-tyson-boxing-review/1900-2859024/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Star Trek Bridge Commander Review,PC,"Wednesday, May 17, 2006 3:08pm",8.2,Great,/reviews/star-trek-bridge-commander-review/1900-2854221/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Pirates: The Legend of Black Kat Review,XBOX,"Wednesday, May 17, 2006 3:08pm",7.8,Good,/reviews/pirates-the-legend-of-black-kat-review/1900-2860058/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Agent Under Fire Review,XBOX,"Wednesday, May 17, 2006 3:08pm",6.8,Fair,/reviews/agent-under-fire-review/1900-2858971/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Warrior Kings Review,PC,"Wednesday, May 17, 2006 3:08pm",7.5,Good,/reviews/warrior-kings-review/1900-2860500/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
MotoGP Review,GBA,"Wednesday, May 17, 2006 3:08pm",7.1,Good,/reviews/motogp-review/1900-2860880/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Herdy Gerdy Review,PS2,"Wednesday, May 17, 2006 3:08pm",6.8,Fair,/reviews/herdy-gerdy-review/1900-2857230/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Global Operations Review,PC,"Wednesday, May 17, 2006 3:08pm",8.1,Great,/reviews/global-operations-review/1900-2859911/,0,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Triple Play 2002 Review,PS2,"Wednesday, May 17, 2006 3:08pm",8.6,Great,/reviews/triple-play-2002-review/1900-2856782/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Triple Play 2002 Review,XBOX,"Wednesday, May 17, 2006 3:08pm",8.6,Great,/reviews/triple-play-2002-review/1900-2857531/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Virtua Fighter 4 Review,PS2,"Wednesday, May 17, 2006 3:08pm",9.3,Superb,/reviews/virtua-fighter-4-review/1900-2855178/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
WTA Tour Tennis Review,PS2,"Wednesday, May 17, 2006 3:08pm",6.9,Fair,/reviews/wta-tour-tennis-review/1900-2860315/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Heroes of Might and Magic IV Review,PC,"Wednesday, May 17, 2006 3:08pm",8.8,Great,/reviews/heroes-of-might-and-magic-iv-review/1900-2859752/,0,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Hot Shots Golf 3 Review,PS2,"Wednesday, May 17, 2006 3:08pm",7.2,Good,/reviews/hot-shots-golf-3-review/1900-2854493/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Blood Omen 2 Review (Xbox) Review,XBOX,"Wednesday, May 17, 2006 3:08pm",7.6,Good,/reviews/blood-omen-2-review-xbox/1900-2858660/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Crash Bandicoot: The Wrath of Cortex Review,XBOX,"Wednesday, May 17, 2006 3:08pm",6.4,Fair,/reviews/crash-bandicoot-the-wrath-of-cortex-review/1900-2861428/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dark Arena Review,GBA,"Wednesday, May 17, 2006 3:08pm",6.5,Fair,/reviews/dark-arena-review/1900-2859889/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Spy Hunter Review,GC,"Wednesday, May 17, 2006 3:08pm",6.7,Fair,/reviews/spy-hunter-review/1900-2855634/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Ghost Recon: Desert Siege Review,PC,"Wednesday, May 17, 2006 3:08pm",8,Great,/reviews/tom-clancys-ghost-recon-desert-siege-review/1900-2859523/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Driven Review,GC,"Wednesday, May 17, 2006 3:08pm",6.2,Fair,/reviews/driven-review/1900-2859465/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tony Hawk's Pro Skater 3 Review,PC,"Wednesday, May 17, 2006 3:08pm",9,Superb,/reviews/tony-hawks-pro-skater-3-review/1900-2860082/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Jedi Knight II: Jedi Outcast Review,PC,"Wednesday, May 17, 2006 3:08pm",9,Superb,/reviews/jedi-knight-ii-jedi-outcast-review/1900-2859529/,2,10,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Savage Skies Review,PS2,"Wednesday, May 17, 2006 3:08pm",5.4,Mediocre,/reviews/savage-skies-review/1900-2860103/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NBA 2K2 Review,GC,"Wednesday, May 17, 2006 3:08pm",8.6,Great,/reviews/nba-2k2-review/1900-2856383/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Shadow Man 2econd Coming Review,PS2,"Wednesday, May 17, 2006 3:08pm",6.9,Fair,/reviews/shadow-man-2econd-coming-review/1900-2854290/,0,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Zone of the Enders: The Fist of Mars Review,GBA,"Wednesday, May 17, 2006 3:08pm",7.3,Good,/reviews/zone-of-the-enders-the-fist-of-mars-review/1900-2854222/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Might and Magic IX Review,PC,"Wednesday, May 17, 2006 3:08pm",6.2,Fair,/reviews/might-and-magic-ix-review/1900-2861194/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Hitchcock: The Final Cut Review,PC,"Wednesday, May 17, 2006 3:08pm",5.8,Mediocre,/reviews/hitchcock-the-final-cut-review/1900-2861129/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
High Heat Major League Baseball 2003 Review,GBA,"Wednesday, May 17, 2006 3:08pm",6.1,Fair,/reviews/high-heat-major-league-baseball-2003-review/1900-2860456/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NFL Blitz 2002 Review,XBOX,"Wednesday, May 17, 2006 3:08pm",8.5,Great,/reviews/nfl-blitz-2002-review/1900-2855941/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NFL Blitz 2002 Review,GC,"Wednesday, May 17, 2006 3:08pm",8,Great,/reviews/nfl-blitz-2002-review/1900-2859502/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Warlords Battlecry II Review,PC,"Wednesday, May 17, 2006 3:08pm",8.2,Great,/reviews/warlords-battlecry-ii-review/1900-2854365/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Bloody Roar: Primal Fury Review,GC,"Wednesday, May 17, 2006 3:08pm",7.2,Good,/reviews/bloody-roar-primal-fury-review/1900-2857550/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Home Run King Review,GC,"Wednesday, May 17, 2006 3:08pm",7.1,Good,/reviews/home-run-king-review/1900-2857498/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Star Wars: Jedi Starfighter Review,PS2,"Wednesday, May 17, 2006 3:08pm",7,Good,/reviews/star-wars-jedi-starfighter-review/1900-2854300/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Army Men: RTS Review,PS2,"Wednesday, May 17, 2006 3:08pm",7.8,Good,/reviews/army-men-rts-review/1900-2859670/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Smash Court Tennis Pro Tournament Review,PS2,"Wednesday, May 17, 2006 3:08pm",7.2,Good,/reviews/smash-court-tennis-pro-tournament-review/1900-2858254/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Motocross Maniacs Advance Review,GBA,"Wednesday, May 17, 2006 3:08pm",6.2,Fair,/reviews/motocross-maniacs-advance-review/1900-2861429/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Konami Collector's Series: Arcade Advanced Review,GBA,"Wednesday, May 17, 2006 3:08pm",8.5,Great,/reviews/konami-collectors-series-arcade-advanced-review/1900-2858992/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dark Planet: Battle for Natrolis Review,PC,"Wednesday, May 17, 2006 3:08pm",5.6,Mediocre,/reviews/dark-planet-battle-for-natrolis-review/1900-2855949/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sega Soccer Slam Review,GC,"Wednesday, May 17, 2006 3:08pm",8.6,Great,/reviews/sega-soccer-slam-review/1900-2856792/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
All-Star Baseball 2003 Review,GC,"Wednesday, May 17, 2006 3:08pm",8,Great,/reviews/all-star-baseball-2003-review/1900-2854217/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
All-Star Baseball 2003 Review,XBOX,"Wednesday, May 17, 2006 3:08pm",8.4,Great,/reviews/all-star-baseball-2003-review/1900-2855160/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
SuperPower Review,PC,"Wednesday, May 17, 2006 3:08pm",4.2,Poor,/reviews/superpower-review/1900-2859372/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mr. Mosquito Review,PS2,"Wednesday, May 17, 2006 3:08pm",6.4,Fair,/reviews/mr-mosquito-review/1900-2857528/,0,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mad Maestro! Review,PS2,"Wednesday, May 17, 2006 3:08pm",6.3,Fair,/reviews/mad-maestro/1900-2856821/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Baseball Advance Review,GBA,"Wednesday, May 17, 2006 3:08pm",8,Great,/reviews/baseball-advance-review/1900-2858702/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Real Pool 2 Review,PC,"Wednesday, May 17, 2006 3:08pm",5.5,Mediocre,/reviews/real-pool-2-review/1900-2855135/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
World Rally Championship Review,PS2,"Wednesday, May 17, 2006 3:08pm",8.5,Great,/reviews/world-rally-championship-review/1900-2859390/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Out of the Park Baseball 4 Review,PC,"Wednesday, May 17, 2006 3:08pm",8.4,Great,/reviews/out-of-the-park-baseball-4-review/1900-2855539/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Wolfenstein 3D Review,GBA,"Wednesday, May 17, 2006 3:08pm",5.6,Mediocre,/reviews/wolfenstein-3d-review/1900-2861244/,1,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Three Stooges Review,GBA,"Wednesday, May 17, 2006 3:08pm",5,Mediocre,/reviews/the-three-stooges-review/1900-2861426/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Operative: No One Lives Forever Review,PS2,"Wednesday, May 17, 2006 3:08pm",4.6,Poor,/reviews/the-operative-no-one-lives-forever-review/1900-2862564/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Donald Duck: Goin' Quackers Review,GC,"Wednesday, May 17, 2006 3:08pm",6.2,Fair,/reviews/donald-duck-goin-quackers-review/1900-2861728/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Gauntlet Dark Legacy Review,XBOX,"Wednesday, May 17, 2006 3:08pm",5.1,Mediocre,/reviews/gauntlet-dark-legacy-review/1900-2862750/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
King's Field: The Ancient City Review,PS2,"Wednesday, May 17, 2006 3:08pm",6.6,Fair,/reviews/kings-field-the-ancient-city-review/1900-2862236/,0,8,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Factory Mogul Review,PC,"Wednesday, May 17, 2006 3:08pm",6.3,Fair,/reviews/factory-mogul-review/1900-2862363/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tetris Worlds Review,PS2,"Wednesday, May 17, 2006 3:08pm",3.1,Bad,/reviews/tetris-worlds-review/1900-2862079/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Die Hard: Nakatomi Plaza Review,PC,"Wednesday, May 17, 2006 3:08pm",5.7,Mediocre,/reviews/die-hard-nakatomi-plaza-review/1900-2862352/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
TransWorld Surf Review,PS2,"Wednesday, May 17, 2006 3:08pm",7.4,Good,/reviews/transworld-surf-review/1900-2862233/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Spider-Man: The Movie Review,GC,"Wednesday, May 17, 2006 3:08pm",7.4,Good,/reviews/spider-man-the-movie-review/1900-2861879/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Spider-Man: The Movie PC Review,PC,"Wednesday, May 17, 2006 3:08pm",7.5,Good,/reviews/spider-man-the-movie-pc-review/1900-2862068/,0,11,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Spider-Man: The Movie Review,GBA,"Wednesday, May 17, 2006 3:08pm",7.2,Good,/reviews/spider-man-the-movie-review/1900-2862335/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Burnout Review,GC,"Wednesday, May 17, 2006 3:08pm",7.3,Good,/reviews/burnout-review/1900-2862746/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Burnout Review,XBOX,"Wednesday, May 17, 2006 3:08pm",7.3,Good,/reviews/burnout-review/1900-2862747/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Scorpion King: Sword of Osiris Review,GBA,"Wednesday, May 17, 2006 3:08pm",8,Great,/reviews/the-scorpion-king-sword-of-osiris-review/1900-2861730/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Rayman Rush Review,PS,"Wednesday, May 17, 2006 3:08pm",5.8,Mediocre,/reviews/rayman-rush-review/1900-2861729/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Breath of Fire II Review,GBA,"Wednesday, May 17, 2006 3:08pm",7.7,Good,/reviews/breath-of-fire-ii-review/1900-2862069/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Season Ticket Baseball 2003 Review,PC,"Wednesday, May 17, 2006 3:08pm",8.4,Great,/reviews/season-ticket-baseball-2003-review/1900-2862733/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tactical Ops: Assault on Terror Review,PC,"Wednesday, May 17, 2006 3:08pm",6.2,Fair,/reviews/tactical-ops-assault-on-terror-review/1900-2862947/,0,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2002 FIFA World Cup Review,XBOX,"Wednesday, May 17, 2006 3:08pm",8,Great,/reviews/2002-fifa-world-cup-review/1900-2862562/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
WWII: Desert Rats Review,PC,"Wednesday, May 17, 2006 3:08pm",7.3,Good,/reviews/wwii-desert-rats-review/1900-2861840/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Star X Review,GBA,"Wednesday, May 17, 2006 3:08pm",6.8,Fair,/reviews/star-x-review/1900-2862243/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ultimate Ride Coaster Deluxe Review,PC,"Wednesday, May 17, 2006 3:08pm",7.7,Good,/reviews/ultimate-ride-coaster-deluxe-review/1900-2862234/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
K-1 World Grand Prix 2001 Review,PS2,"Wednesday, May 17, 2006 3:08pm",8,Great,/reviews/k-1-world-grand-prix-2001-review/1900-2861893/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ice Age Review,GBA,"Wednesday, May 17, 2006 3:08pm",3.3,Bad,/reviews/ice-age-review/1900-2863338/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Blender Bros. Review,GBA,"Wednesday, May 17, 2006 3:08pm",7.4,Good,/reviews/blender-bros-review/1900-2863909/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dance Dance Revolution Konamix Review,PS,"Wednesday, May 17, 2006 3:08pm",6.9,Fair,/reviews/dance-dance-revolution-konamix/1900-2864230/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
BCT Commander Review,PC,"Wednesday, May 17, 2006 3:08pm",7,Good,/reviews/bct-commander-review/1900-2863340/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Hired Team: Trial Gold Review,PC,"Wednesday, May 17, 2006 3:08pm",3.5,Bad,/reviews/hired-team-trial-gold/1900-2868241/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
MotoGP Review,XBOX,"Wednesday, May 17, 2006 3:08pm",8.5,Great,/reviews/motogp-review/1900-2866099/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Headhunter Review,PS2,"Wednesday, May 17, 2006 3:08pm",7.7,Good,/reviews/headhunter-review/1900-2865078/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Warbirds III Review,PC,"Wednesday, May 17, 2006 3:08pm",8,Great,/reviews/warbirds-iii-review/1900-2866039/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Jedi Starfighter Review,XBOX,"Wednesday, May 17, 2006 3:08pm",7,Good,/reviews/jedi-starfighter/1900-2865432/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Aggressive Inline Review,PS2,"Wednesday, May 17, 2006 3:08pm",8.8,Great,/reviews/aggressive-inline/1900-2868354/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Smashing Drive Review,XBOX,"Wednesday, May 17, 2006 3:08pm",3.5,Bad,/reviews/smashing-drive-review/1900-2865872/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ski Park Manager Review,PC,"Wednesday, May 17, 2006 3:08pm",5.4,Mediocre,/reviews/ski-park-manager-review/1900-2864688/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Britney's Dance Beat Review,PS2,"Wednesday, May 17, 2006 3:08pm",6.9,Fair,/reviews/britneys-dance-beat-review/1900-2865422/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Atari Revival review,PC,"Wednesday, May 17, 2006 3:08pm",5.2,Mediocre,/reviews/atari-revival-review/1900-2868104/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2002 FIFA World Cup Review,PS,"Wednesday, May 17, 2006 3:08pm",6.8,Fair,/reviews/2002-fifa-world-cup-review/1900-2864876/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Combat Medic: Special Ops Review,PC,"Wednesday, May 17, 2006 3:08pm",4.2,Poor,/reviews/combat-medic-special-ops-review/1900-2865409/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Top Angler Review,PS2,"Wednesday, May 17, 2006 3:08pm",4.1,Poor,/reviews/top-angler-review/1900-2864678/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
R/C Helicopter Indoor Flight Simulation Review,PC,"Wednesday, May 17, 2006 3:08pm",4,Poor,/reviews/r-c-helicopter-indoor-flight-simulation/1900-2868530/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Le Mans 24 Hours Review,PC,"Wednesday, May 17, 2006 3:08pm",6.1,Fair,/reviews/le-mans-24-hours/1900-2872170/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Wipeout Fusion Review,PS2,"Wednesday, May 17, 2006 3:08pm",7.3,Good,/reviews/wipeout-fusion-review/1900-2871072/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Legion: Legend of Excalibur Review,PS2,"Wednesday, May 17, 2006 3:08pm",3.8,Bad,/reviews/legion-legend-of-excalibur-review/1900-2870891/,3,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Space Race Ps2 Review,PS2,"Wednesday, May 17, 2006 3:08pm",5.9,Mediocre,/reviews/space-race-ps2-review/1900-2869941/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Watchmaker Review,PC,"Wednesday, May 17, 2006 3:08pm",6.9,Fair,/reviews/the-watchmaker-review/1900-2871201/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dropship: United Peace Force Review,PS2,"Wednesday, May 17, 2006 3:08pm",7.9,Good,/reviews/dropship-united-peace-force/1900-2870144/,1,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Gore: Ultimate Soldier Review,PC,"Wednesday, May 17, 2006 3:08pm",6.3,Fair,/reviews/gore-ultimate-soldier/1900-2870654/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
WTA Tour Tennis Review,GBA,"Wednesday, May 17, 2006 3:08pm",6.6,Fair,/reviews/wta-tour-tennis-review/1900-2873449/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sky Gunner Review,PS2,"Wednesday, May 17, 2006 3:08pm",7.2,Good,/reviews/sky-gunner-review/1900-2871462/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Test Drive Ps2 Review,1,"Wednesday, May 17, 2006 3:08pm",6.9,Fair,/reviews/test-drive-ps2-review/1900-2869699/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Test Drive Xbox Review,XBOX,"Wednesday, May 17, 2006 3:08pm",6.9,Fair,/reviews/test-drive-xbox-review/1900-2869706/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NASCAR Heat 2002 Review,GBA,"Wednesday, May 17, 2006 3:08pm",4,Poor,/reviews/nascar-heat-2002-review/1900-2873450/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
WrestleMania X8 Review,GC,"Wednesday, May 17, 2006 3:08pm",7.6,Good,/reviews/wrestlemania-x8/1900-2870138/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Pryzm Chapter One: The Dark Unicorn Review,PS2,"Wednesday, May 17, 2006 3:08pm",5.5,Mediocre,/reviews/pryzm-chapter-one-the-dark-unicorn-review/1900-2871075/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Spy Hunter GBA Review,GBA,"Wednesday, May 17, 2006 3:08pm",6.2,Fair,/reviews/spy-hunter-gba-review/1900-2868768/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Outlaw Golf Review,XBOX,"Wednesday, May 17, 2006 3:08pm",7.1,Good,/reviews/outlaw-golf/1900-2870697/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Splashdown Review,XBOX,"Wednesday, May 17, 2006 3:08pm",8.2,Great,/reviews/splashdown/1900-2872476/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Legends of Wrestling Review,GC,"Wednesday, May 17, 2006 3:08pm",5.3,Mediocre,/reviews/legends-of-wrestling-review/1900-2868989/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Virtua Striker 2002 GameCube Review,GC,"Wednesday, May 17, 2006 3:08pm",5.5,Mediocre,/reviews/virtua-striker-2002-gamecube-review/1900-2868762/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
